frame_id,rack_id,track_id,class_id,class_name,cx
frame_26,Rack_1,50,1,a&w_small,585
frame_26,Rack_1,35,1,a&w_small,560
frame_26,Rack_1,32,1,a&w_small,539
frame_26,Rack_1,48,1,a&w_small,516
frame_26,Rack_1,37,1,a&w_small,492
frame_26,Rack_1,27,1,a&w_small,469
frame_26,Rack_1,36,1,a&w_small,446
frame_26,Rack_1,49,4,coke_small,424
frame_26,Rack_1,34,4,coke_small,402
frame_26,Rack_1,12,4,coke_small,381
frame_26,Rack_1,40,4,coke_small,362
frame_26,Rack_1,38,4,coke_small,341
frame_26,Rack_1,5,4,coke_small,320
frame_26,Rack_1,21,17,sprite_small,299
frame_26,Rack_1,14,17,sprite_small,279
frame_26,Rack_1,25,17,sprite_small,260
frame_26,Rack_1,15,17,sprite_small,240
frame_26,Rack_1,28,9,empty,163
frame_26,Rack_1,57,0,7up_med,59
frame_27,Rack_1,50,1,a&w_small,585
frame_27,Rack_1,35,1,a&w_small,561
frame_27,Rack_1,32,1,a&w_small,540
frame_27,Rack_1,48,1,a&w_small,516
frame_27,Rack_1,37,1,a&w_small,492
frame_27,Rack_1,27,1,a&w_small,469
frame_27,Rack_1,36,1,a&w_small,446
frame_27,Rack_1,49,4,coke_small,425
frame_27,Rack_1,34,4,coke_small,403
frame_27,Rack_1,12,4,coke_small,381
frame_27,Rack_1,40,4,coke_small,362
frame_27,Rack_1,38,4,coke_small,341
frame_27,Rack_1,5,4,coke_small,320
frame_27,Rack_1,21,17,sprite_small,299
frame_27,Rack_1,14,17,sprite_small,279
frame_27,Rack_1,25,17,sprite_small,260
frame_27,Rack_1,15,17,sprite_small,240
frame_27,Rack_1,28,9,empty,163
frame_27,Rack_1,60,0,7up_med,86
frame_27,Rack_1,57,0,7up_med,59
frame_27,Rack_1,58,0,7up_med,34
frame_28,Rack_1,50,1,a&w_small,585
frame_28,Rack_1,35,1,a&w_small,561
frame_28,Rack_1,32,1,a&w_small,540
frame_28,Rack_1,48,1,a&w_small,516
frame_28,Rack_1,37,1,a&w_small,492
frame_28,Rack_1,27,1,a&w_small,469
frame_28,Rack_1,36,1,a&w_small,446
frame_28,Rack_1,49,4,coke_small,425
frame_28,Rack_1,34,4,coke_small,403
frame_28,Rack_1,12,4,coke_small,381
frame_28,Rack_1,40,4,coke_small,362
frame_28,Rack_1,38,4,coke_small,341
frame_28,Rack_1,5,4,coke_small,320
frame_28,Rack_1,21,17,sprite_small,299
frame_28,Rack_1,14,17,sprite_small,279
frame_28,Rack_1,25,17,sprite_small,260
frame_28,Rack_1,15,17,sprite_small,240
frame_28,Rack_1,28,9,empty,163
frame_29,Rack_1,50,1,a&w_small,585
frame_29,Rack_1,35,1,a&w_small,561
frame_29,Rack_1,32,1,a&w_small,540
frame_29,Rack_1,48,1,a&w_small,516
frame_29,Rack_1,37,1,a&w_small,492
frame_29,Rack_1,27,1,a&w_small,469
frame_29,Rack_1,36,1,a&w_small,446
frame_29,Rack_1,49,4,coke_small,425
frame_29,Rack_1,34,4,coke_small,403
frame_29,Rack_1,12,4,coke_small,382
frame_29,Rack_1,40,4,coke_small,362
frame_29,Rack_1,38,4,coke_small,341
frame_29,Rack_1,5,4,coke_small,320
frame_29,Rack_1,21,17,sprite_small,299
frame_29,Rack_1,14,17,sprite_small,279
frame_29,Rack_1,25,17,sprite_small,260
frame_29,Rack_1,15,17,sprite_small,240
frame_29,Rack_1,28,9,empty,163
frame_29,Rack_1,60,0,7up_med,87
frame_29,Rack_1,57,0,7up_med,59
frame_29,Rack_1,58,0,7up_med,34
frame_3,Rack_1,50,1,a&w_small,585
frame_3,Rack_1,35,1,a&w_small,560
frame_3,Rack_1,32,1,a&w_small,539
frame_3,Rack_1,48,1,a&w_small,514
frame_3,Rack_1,37,1,a&w_small,491
frame_3,Rack_1,27,1,a&w_small,468
frame_3,Rack_1,36,1,a&w_small,446
frame_3,Rack_1,49,4,coke_small,424
frame_3,Rack_1,34,4,coke_small,402
frame_3,Rack_1,12,4,coke_small,381
frame_3,Rack_1,40,4,coke_small,361
frame_3,Rack_1,38,4,coke_small,340
frame_3,Rack_1,5,4,coke_small,320
frame_3,Rack_1,21,17,sprite_small,299
frame_3,Rack_1,14,17,sprite_small,278
frame_3,Rack_1,25,17,sprite_small,259
frame_3,Rack_1,15,17,sprite_small,239
frame_3,Rack_1,28,9,empty,163
frame_3,Rack_1,57,0,7up_med,59
frame_3,Rack_1,58,0,7up_med,35
frame_30,Rack_1,50,1,a&w_small,585
frame_30,Rack_1,35,1,a&w_small,561
frame_30,Rack_1,32,1,a&w_small,540
frame_30,Rack_1,48,1,a&w_small,516
frame_30,Rack_1,37,1,a&w_small,492
frame_30,Rack_1,27,1,a&w_small,469
frame_30,Rack_1,36,1,a&w_small,447
frame_30,Rack_1,49,4,coke_small,425
frame_30,Rack_1,34,4,coke_small,403
frame_30,Rack_1,12,4,coke_small,382
frame_30,Rack_1,40,4,coke_small,362
frame_30,Rack_1,38,4,coke_small,341
frame_30,Rack_1,5,4,coke_small,321
frame_30,Rack_1,21,17,sprite_small,299
frame_30,Rack_1,14,17,sprite_small,279
frame_30,Rack_1,25,17,sprite_small,260
frame_30,Rack_1,15,17,sprite_small,240
frame_30,Rack_1,28,9,empty,163
frame_31,Rack_1,50,1,a&w_small,586
frame_31,Rack_1,35,1,a&w_small,561
frame_31,Rack_1,32,1,a&w_small,540
frame_31,Rack_1,48,1,a&w_small,516
frame_31,Rack_1,37,1,a&w_small,492
frame_31,Rack_1,27,1,a&w_small,469
frame_31,Rack_1,36,1,a&w_small,447
frame_31,Rack_1,49,4,coke_small,425
frame_31,Rack_1,34,4,coke_small,403
frame_31,Rack_1,12,4,coke_small,382
frame_31,Rack_1,40,4,coke_small,362
frame_31,Rack_1,38,4,coke_small,341
frame_31,Rack_1,5,4,coke_small,321
frame_31,Rack_1,21,17,sprite_small,300
frame_31,Rack_1,14,17,sprite_small,279
frame_31,Rack_1,25,17,sprite_small,260
frame_31,Rack_1,15,17,sprite_small,240
frame_31,Rack_1,28,9,empty,163
frame_32,Rack_1,50,1,a&w_small,586
frame_32,Rack_1,35,1,a&w_small,561
frame_32,Rack_1,32,1,a&w_small,540
frame_32,Rack_1,48,1,a&w_small,516
frame_32,Rack_1,37,1,a&w_small,493
frame_32,Rack_1,27,1,a&w_small,469
frame_32,Rack_1,36,1,a&w_small,447
frame_32,Rack_1,49,4,coke_small,425
frame_32,Rack_1,34,4,coke_small,403
frame_32,Rack_1,12,4,coke_small,382
frame_32,Rack_1,40,4,coke_small,362
frame_32,Rack_1,38,4,coke_small,341
frame_32,Rack_1,5,4,coke_small,321
frame_32,Rack_1,21,17,sprite_small,300
frame_32,Rack_1,14,17,sprite_small,279
frame_32,Rack_1,25,17,sprite_small,260
frame_32,Rack_1,15,17,sprite_small,240
frame_32,Rack_1,28,9,empty,163
frame_33,Rack_1,50,1,a&w_small,586
frame_33,Rack_1,35,1,a&w_small,561
frame_33,Rack_1,32,1,a&w_small,540
frame_33,Rack_1,48,1,a&w_small,516
frame_33,Rack_1,37,1,a&w_small,493
frame_33,Rack_1,27,1,a&w_small,469
frame_33,Rack_1,36,1,a&w_small,447
frame_33,Rack_1,49,4,coke_small,425
frame_33,Rack_1,34,4,coke_small,403
frame_33,Rack_1,12,4,coke_small,382
frame_33,Rack_1,40,4,coke_small,362
frame_33,Rack_1,38,4,coke_small,342
frame_33,Rack_1,5,4,coke_small,321
frame_33,Rack_1,21,17,sprite_small,300
frame_33,Rack_1,14,17,sprite_small,279
frame_33,Rack_1,25,17,sprite_small,260
frame_33,Rack_1,15,17,sprite_small,240
frame_33,Rack_1,28,9,empty,163
frame_34,Rack_1,50,1,a&w_small,586
frame_34,Rack_1,35,1,a&w_small,562
frame_34,Rack_1,32,1,a&w_small,540
frame_34,Rack_1,48,1,a&w_small,517
frame_34,Rack_1,37,1,a&w_small,493
frame_34,Rack_1,27,1,a&w_small,469
frame_34,Rack_1,36,1,a&w_small,447
frame_34,Rack_1,49,4,coke_small,425
frame_34,Rack_1,34,4,coke_small,403
frame_34,Rack_1,12,4,coke_small,383
frame_34,Rack_1,40,4,coke_small,362
frame_34,Rack_1,38,4,coke_small,342
frame_34,Rack_1,5,4,coke_small,321
frame_34,Rack_1,21,17,sprite_small,300
frame_34,Rack_1,14,17,sprite_small,279
frame_34,Rack_1,25,17,sprite_small,260
frame_34,Rack_1,15,17,sprite_small,240
frame_34,Rack_1,28,9,empty,163
frame_35,Rack_1,50,1,a&w_small,586
frame_35,Rack_1,35,1,a&w_small,562
frame_35,Rack_1,32,1,a&w_small,540
frame_35,Rack_1,48,1,a&w_small,517
frame_35,Rack_1,37,1,a&w_small,493
frame_35,Rack_1,27,1,a&w_small,470
frame_35,Rack_1,36,1,a&w_small,447
frame_35,Rack_1,49,4,coke_small,425
frame_35,Rack_1,34,4,coke_small,404
frame_35,Rack_1,12,4,coke_small,383
frame_35,Rack_1,40,4,coke_small,362
frame_35,Rack_1,38,4,coke_small,342
frame_35,Rack_1,5,4,coke_small,321
frame_35,Rack_1,21,17,sprite_small,300
frame_35,Rack_1,14,17,sprite_small,279
frame_35,Rack_1,25,17,sprite_small,260
frame_35,Rack_1,15,17,sprite_small,240
frame_35,Rack_1,28,9,empty,163
frame_36,Rack_1,50,1,a&w_small,587
frame_36,Rack_1,35,1,a&w_small,562
frame_36,Rack_1,32,1,a&w_small,540
frame_36,Rack_1,48,1,a&w_small,517
frame_36,Rack_1,37,1,a&w_small,493
frame_36,Rack_1,27,1,a&w_small,470
frame_36,Rack_1,36,1,a&w_small,447
frame_36,Rack_1,49,4,coke_small,426
frame_36,Rack_1,34,4,coke_small,404
frame_36,Rack_1,12,4,coke_small,383
frame_36,Rack_1,40,4,coke_small,362
frame_36,Rack_1,38,4,coke_small,342
frame_36,Rack_1,5,4,coke_small,321
frame_36,Rack_1,21,17,sprite_small,300
frame_36,Rack_1,14,17,sprite_small,279
frame_36,Rack_1,25,17,sprite_small,260
frame_36,Rack_1,15,17,sprite_small,240
frame_36,Rack_1,28,9,empty,163
frame_37,Rack_1,50,1,a&w_small,587
frame_37,Rack_1,35,1,a&w_small,562
frame_37,Rack_1,32,1,a&w_small,540
frame_37,Rack_1,48,1,a&w_small,517
frame_37,Rack_1,37,1,a&w_small,493
frame_37,Rack_1,27,1,a&w_small,470
frame_37,Rack_1,36,1,a&w_small,448
frame_37,Rack_1,49,4,coke_small,426
frame_37,Rack_1,34,4,coke_small,404
frame_37,Rack_1,12,4,coke_small,383
frame_37,Rack_1,40,4,coke_small,363
frame_37,Rack_1,38,4,coke_small,342
frame_37,Rack_1,5,4,coke_small,321
frame_37,Rack_1,21,17,sprite_small,300
frame_37,Rack_1,14,17,sprite_small,280
frame_37,Rack_1,25,17,sprite_small,260
frame_37,Rack_1,15,17,sprite_small,240
frame_37,Rack_1,28,9,empty,163
frame_38,Rack_1,50,1,a&w_small,587
frame_38,Rack_1,35,1,a&w_small,562
frame_38,Rack_1,32,1,a&w_small,540
frame_38,Rack_1,48,1,a&w_small,517
frame_38,Rack_1,37,1,a&w_small,493
frame_38,Rack_1,27,1,a&w_small,470
frame_38,Rack_1,36,1,a&w_small,448
frame_38,Rack_1,49,4,coke_small,426
frame_38,Rack_1,34,4,coke_small,404
frame_38,Rack_1,12,4,coke_small,383
frame_38,Rack_1,40,4,coke_small,363
frame_38,Rack_1,38,4,coke_small,342
frame_38,Rack_1,5,4,coke_small,321
frame_38,Rack_1,21,17,sprite_small,300
frame_38,Rack_1,14,17,sprite_small,280
frame_38,Rack_1,25,17,sprite_small,260
frame_38,Rack_1,15,17,sprite_small,240
frame_38,Rack_1,28,9,empty,164
frame_39,Rack_1,50,1,a&w_small,587
frame_39,Rack_1,35,1,a&w_small,562
frame_39,Rack_1,32,1,a&w_small,541
frame_39,Rack_1,48,1,a&w_small,517
frame_39,Rack_1,37,1,a&w_small,493
frame_39,Rack_1,27,1,a&w_small,470
frame_39,Rack_1,36,1,a&w_small,448
frame_39,Rack_1,49,4,coke_small,426
frame_39,Rack_1,34,4,coke_small,405
frame_39,Rack_1,12,4,coke_small,383
frame_39,Rack_1,40,4,coke_small,363
frame_39,Rack_1,38,4,coke_small,342
frame_39,Rack_1,5,4,coke_small,321
frame_39,Rack_1,21,17,sprite_small,300
frame_39,Rack_1,14,17,sprite_small,280
frame_39,Rack_1,25,17,sprite_small,260
frame_39,Rack_1,15,17,sprite_small,240
frame_39,Rack_1,28,9,empty,164
frame_4,Rack_1,50,1,a&w_small,585
frame_4,Rack_1,35,1,a&w_small,560
frame_4,Rack_1,32,1,a&w_small,539
frame_4,Rack_1,48,1,a&w_small,515
frame_4,Rack_1,37,1,a&w_small,491
frame_4,Rack_1,27,1,a&w_small,468
frame_4,Rack_1,36,1,a&w_small,446
frame_4,Rack_1,49,4,coke_small,424
frame_4,Rack_1,34,4,coke_small,402
frame_4,Rack_1,12,4,coke_small,381
frame_4,Rack_1,40,4,coke_small,361
frame_4,Rack_1,38,4,coke_small,340
frame_4,Rack_1,5,4,coke_small,320
frame_4,Rack_1,21,17,sprite_small,299
frame_4,Rack_1,14,17,sprite_small,279
frame_4,Rack_1,25,17,sprite_small,259
frame_4,Rack_1,15,17,sprite_small,239
frame_4,Rack_1,28,9,empty,163
frame_4,Rack_1,57,0,7up_med,59
frame_4,Rack_1,58,0,7up_med,35
frame_40,Rack_1,50,1,a&w_small,587
frame_40,Rack_1,35,1,a&w_small,562
frame_40,Rack_1,32,1,a&w_small,541
frame_40,Rack_1,48,1,a&w_small,517
frame_40,Rack_1,37,1,a&w_small,493
frame_40,Rack_1,27,1,a&w_small,470
frame_40,Rack_1,36,1,a&w_small,448
frame_40,Rack_1,49,4,coke_small,426
frame_40,Rack_1,34,4,coke_small,405
frame_40,Rack_1,12,4,coke_small,384
frame_40,Rack_1,40,4,coke_small,363
frame_40,Rack_1,38,4,coke_small,343
frame_40,Rack_1,5,4,coke_small,322
frame_40,Rack_1,21,17,sprite_small,300
frame_40,Rack_1,14,17,sprite_small,280
frame_40,Rack_1,25,17,sprite_small,260
frame_40,Rack_1,15,17,sprite_small,240
frame_40,Rack_1,28,9,empty,164
frame_41,Rack_1,50,1,a&w_small,587
frame_41,Rack_1,35,1,a&w_small,563
frame_41,Rack_1,32,1,a&w_small,541
frame_41,Rack_1,48,1,a&w_small,517
frame_41,Rack_1,37,1,a&w_small,493
frame_41,Rack_1,27,1,a&w_small,470
frame_41,Rack_1,36,1,a&w_small,448
frame_41,Rack_1,49,4,coke_small,426
frame_41,Rack_1,34,4,coke_small,405
frame_41,Rack_1,12,4,coke_small,384
frame_41,Rack_1,40,4,coke_small,363
frame_41,Rack_1,38,4,coke_small,343
frame_41,Rack_1,5,4,coke_small,322
frame_41,Rack_1,21,17,sprite_small,300
frame_41,Rack_1,14,17,sprite_small,280
frame_41,Rack_1,25,17,sprite_small,261
frame_41,Rack_1,15,17,sprite_small,240
frame_41,Rack_1,28,9,empty,164
frame_42,Rack_1,50,1,a&w_small,587
frame_42,Rack_1,35,1,a&w_small,563
frame_42,Rack_1,32,1,a&w_small,541
frame_42,Rack_1,48,1,a&w_small,518
frame_42,Rack_1,37,1,a&w_small,494
frame_42,Rack_1,27,1,a&w_small,471
frame_42,Rack_1,36,1,a&w_small,449
frame_42,Rack_1,49,4,coke_small,426
frame_42,Rack_1,34,4,coke_small,405
frame_42,Rack_1,12,4,coke_small,384
frame_42,Rack_1,40,4,coke_small,364
frame_42,Rack_1,38,4,coke_small,343
frame_42,Rack_1,5,4,coke_small,322
frame_42,Rack_1,21,17,sprite_small,300
frame_42,Rack_1,14,17,sprite_small,280
frame_42,Rack_1,25,17,sprite_small,261
frame_42,Rack_1,15,17,sprite_small,240
frame_42,Rack_1,28,9,empty,164
frame_43,Rack_1,50,1,a&w_small,587
frame_43,Rack_1,35,1,a&w_small,563
frame_43,Rack_1,32,1,a&w_small,542
frame_43,Rack_1,48,1,a&w_small,518
frame_43,Rack_1,37,1,a&w_small,494
frame_43,Rack_1,27,1,a&w_small,471
frame_43,Rack_1,36,1,a&w_small,449
frame_43,Rack_1,49,4,coke_small,426
frame_43,Rack_1,34,4,coke_small,405
frame_43,Rack_1,12,4,coke_small,384
frame_43,Rack_1,40,4,coke_small,364
frame_43,Rack_1,38,4,coke_small,343
frame_43,Rack_1,5,4,coke_small,322
frame_43,Rack_1,21,17,sprite_small,301
frame_43,Rack_1,14,17,sprite_small,280
frame_43,Rack_1,25,17,sprite_small,261
frame_43,Rack_1,15,17,sprite_small,241
frame_43,Rack_1,28,9,empty,164
frame_44,Rack_1,50,1,a&w_small,588
frame_44,Rack_1,35,1,a&w_small,564
frame_44,Rack_1,32,1,a&w_small,542
frame_44,Rack_1,48,1,a&w_small,518
frame_44,Rack_1,37,1,a&w_small,494
frame_44,Rack_1,27,1,a&w_small,472
frame_44,Rack_1,36,1,a&w_small,449
frame_44,Rack_1,49,4,coke_small,427
frame_44,Rack_1,34,4,coke_small,405
frame_44,Rack_1,12,4,coke_small,384
frame_44,Rack_1,40,4,coke_small,364
frame_44,Rack_1,38,4,coke_small,343
frame_44,Rack_1,5,4,coke_small,322
frame_44,Rack_1,21,17,sprite_small,301
frame_44,Rack_1,14,17,sprite_small,281
frame_44,Rack_1,25,17,sprite_small,261
frame_44,Rack_1,15,17,sprite_small,241
frame_44,Rack_1,28,9,empty,164
frame_44,Rack_1,57,0,7up_med,59
frame_45,Rack_1,50,1,a&w_small,588
frame_45,Rack_1,35,1,a&w_small,564
frame_45,Rack_1,32,1,a&w_small,542
frame_45,Rack_1,48,1,a&w_small,518
frame_45,Rack_1,37,1,a&w_small,495
frame_45,Rack_1,27,1,a&w_small,472
frame_45,Rack_1,36,1,a&w_small,449
frame_45,Rack_1,49,4,coke_small,427
frame_45,Rack_1,34,4,coke_small,405
frame_45,Rack_1,12,4,coke_small,384
frame_45,Rack_1,40,4,coke_small,364
frame_45,Rack_1,38,4,coke_small,344
frame_45,Rack_1,5,4,coke_small,322
frame_45,Rack_1,21,17,sprite_small,301
frame_45,Rack_1,14,17,sprite_small,281
frame_45,Rack_1,25,17,sprite_small,262
frame_45,Rack_1,15,17,sprite_small,241
frame_45,Rack_1,28,9,empty,164
frame_46,Rack_1,50,1,a&w_small,588
frame_46,Rack_1,35,1,a&w_small,564
frame_46,Rack_1,32,1,a&w_small,542
frame_46,Rack_1,48,1,a&w_small,518
frame_46,Rack_1,37,1,a&w_small,495
frame_46,Rack_1,27,1,a&w_small,472
frame_46,Rack_1,36,1,a&w_small,449
frame_46,Rack_1,49,4,coke_small,427
frame_46,Rack_1,34,4,coke_small,405
frame_46,Rack_1,12,4,coke_small,384
frame_46,Rack_1,40,4,coke_small,364
frame_46,Rack_1,38,4,coke_small,344
frame_46,Rack_1,5,4,coke_small,323
frame_46,Rack_1,21,17,sprite_small,301
frame_46,Rack_1,14,17,sprite_small,281
frame_46,Rack_1,25,17,sprite_small,262
frame_46,Rack_1,15,17,sprite_small,241
frame_46,Rack_1,28,9,empty,164
frame_47,Rack_1,50,1,a&w_small,589
frame_47,Rack_1,35,1,a&w_small,564
frame_47,Rack_1,32,1,a&w_small,543
frame_47,Rack_1,48,1,a&w_small,519
frame_47,Rack_1,37,1,a&w_small,496
frame_47,Rack_1,27,1,a&w_small,473
frame_47,Rack_1,36,1,a&w_small,449
frame_47,Rack_1,49,4,coke_small,427
frame_47,Rack_1,34,4,coke_small,405
frame_47,Rack_1,12,4,coke_small,385
frame_47,Rack_1,40,4,coke_small,365
frame_47,Rack_1,38,4,coke_small,344
frame_47,Rack_1,5,4,coke_small,323
frame_47,Rack_1,21,17,sprite_small,301
frame_47,Rack_1,14,17,sprite_small,281
frame_47,Rack_1,25,17,sprite_small,262
frame_47,Rack_1,15,17,sprite_small,241
frame_47,Rack_1,28,9,empty,164
frame_48,Rack_1,50,1,a&w_small,589
frame_48,Rack_1,35,1,a&w_small,565
frame_48,Rack_1,32,1,a&w_small,543
frame_48,Rack_1,48,1,a&w_small,519
frame_48,Rack_1,37,1,a&w_small,496
frame_48,Rack_1,27,1,a&w_small,473
frame_48,Rack_1,36,1,a&w_small,450
frame_48,Rack_1,49,4,coke_small,428
frame_48,Rack_1,34,4,coke_small,406
frame_48,Rack_1,12,4,coke_small,385
frame_48,Rack_1,40,4,coke_small,365
frame_48,Rack_1,38,4,coke_small,344
frame_48,Rack_1,5,4,coke_small,323
frame_48,Rack_1,21,17,sprite_small,301
frame_48,Rack_1,14,17,sprite_small,282
frame_48,Rack_1,25,17,sprite_small,262
frame_48,Rack_1,15,17,sprite_small,242
frame_48,Rack_1,28,9,empty,164
frame_48,Rack_1,57,0,7up_med,60
frame_49,Rack_1,50,1,a&w_small,589
frame_49,Rack_1,35,1,a&w_small,565
frame_49,Rack_1,32,1,a&w_small,543
frame_49,Rack_1,48,1,a&w_small,520
frame_49,Rack_1,37,1,a&w_small,497
frame_49,Rack_1,27,1,a&w_small,474
frame_49,Rack_1,36,1,a&w_small,450
frame_49,Rack_1,49,4,coke_small,428
frame_49,Rack_1,34,4,coke_small,406
frame_49,Rack_1,12,4,coke_small,385
frame_49,Rack_1,40,4,coke_small,365
frame_49,Rack_1,38,4,coke_small,345
frame_49,Rack_1,5,4,coke_small,324
frame_49,Rack_1,21,17,sprite_small,302
frame_49,Rack_1,14,17,sprite_small,282
frame_49,Rack_1,25,17,sprite_small,263
frame_49,Rack_1,15,17,sprite_small,242
frame_49,Rack_1,28,9,empty,165
frame_5,Rack_1,50,1,a&w_small,585
frame_5,Rack_1,35,1,a&w_small,560
frame_5,Rack_1,32,1,a&w_small,539
frame_5,Rack_1,48,1,a&w_small,515
frame_5,Rack_1,37,1,a&w_small,491
frame_5,Rack_1,27,1,a&w_small,468
frame_5,Rack_1,36,1,a&w_small,446
frame_5,Rack_1,49,4,coke_small,424
frame_5,Rack_1,34,4,coke_small,402
frame_5,Rack_1,12,4,coke_small,381
frame_5,Rack_1,40,4,coke_small,361
frame_5,Rack_1,38,4,coke_small,340
frame_5,Rack_1,5,4,coke_small,320
frame_5,Rack_1,21,17,sprite_small,299
frame_5,Rack_1,14,17,sprite_small,279
frame_5,Rack_1,25,17,sprite_small,259
frame_5,Rack_1,15,17,sprite_small,240
frame_5,Rack_1,28,9,empty,163
frame_5,Rack_1,57,0,7up_med,60
frame_5,Rack_1,58,0,7up_med,35
frame_50,Rack_1,50,1,a&w_small,590
frame_50,Rack_1,35,1,a&w_small,565
frame_50,Rack_1,32,1,a&w_small,544
frame_50,Rack_1,48,1,a&w_small,521
frame_50,Rack_1,37,1,a&w_small,497
frame_50,Rack_1,27,1,a&w_small,474
frame_50,Rack_1,36,1,a&w_small,451
frame_50,Rack_1,49,4,coke_small,429
frame_50,Rack_1,34,4,coke_small,407
frame_50,Rack_1,12,4,coke_small,386
frame_50,Rack_1,40,4,coke_small,366
frame_50,Rack_1,38,4,coke_small,345
frame_50,Rack_1,5,4,coke_small,324
frame_50,Rack_1,21,17,sprite_small,302
frame_50,Rack_1,14,17,sprite_small,282
frame_50,Rack_1,25,17,sprite_small,263
frame_50,Rack_1,15,17,sprite_small,242
frame_50,Rack_1,28,9,empty,165
frame_51,Rack_1,50,1,a&w_small,591
frame_51,Rack_1,35,1,a&w_small,566
frame_51,Rack_1,32,1,a&w_small,544
frame_51,Rack_1,48,1,a&w_small,521
frame_51,Rack_1,37,1,a&w_small,497
frame_51,Rack_1,27,1,a&w_small,474
frame_51,Rack_1,36,1,a&w_small,451
frame_51,Rack_1,49,4,coke_small,429
frame_51,Rack_1,34,4,coke_small,407
frame_51,Rack_1,12,4,coke_small,386
frame_51,Rack_1,40,4,coke_small,366
frame_51,Rack_1,38,4,coke_small,345
frame_51,Rack_1,5,4,coke_small,324
frame_51,Rack_1,21,17,sprite_small,303
frame_51,Rack_1,14,17,sprite_small,282
frame_51,Rack_1,25,17,sprite_small,263
frame_51,Rack_1,15,17,sprite_small,243
frame_51,Rack_1,28,9,empty,165
frame_52,Rack_1,50,1,a&w_small,591
frame_52,Rack_1,35,1,a&w_small,566
frame_52,Rack_1,32,1,a&w_small,545
frame_52,Rack_1,48,1,a&w_small,522
frame_52,Rack_1,37,1,a&w_small,497
frame_52,Rack_1,27,1,a&w_small,474
frame_52,Rack_1,36,1,a&w_small,451
frame_52,Rack_1,49,4,coke_small,429
frame_52,Rack_1,34,4,coke_small,407
frame_52,Rack_1,12,4,coke_small,386
frame_52,Rack_1,40,4,coke_small,366
frame_52,Rack_1,38,4,coke_small,345
frame_52,Rack_1,5,4,coke_small,325
frame_52,Rack_1,21,17,sprite_small,303
frame_52,Rack_1,14,17,sprite_small,283
frame_52,Rack_1,25,17,sprite_small,263
frame_52,Rack_1,15,17,sprite_small,243
frame_52,Rack_1,28,9,empty,165
frame_53,Rack_1,50,1,a&w_small,591
frame_53,Rack_1,35,1,a&w_small,566
frame_53,Rack_1,32,1,a&w_small,545
frame_53,Rack_1,48,1,a&w_small,522
frame_53,Rack_1,37,1,a&w_small,497
frame_53,Rack_1,27,1,a&w_small,474
frame_53,Rack_1,36,1,a&w_small,451
frame_53,Rack_1,49,4,coke_small,429
frame_53,Rack_1,34,4,coke_small,407
frame_53,Rack_1,12,4,coke_small,386
frame_53,Rack_1,40,4,coke_small,366
frame_53,Rack_1,38,4,coke_small,346
frame_53,Rack_1,5,4,coke_small,325
frame_53,Rack_1,21,17,sprite_small,303
frame_53,Rack_1,14,17,sprite_small,283
frame_53,Rack_1,25,17,sprite_small,264
frame_53,Rack_1,15,17,sprite_small,243
frame_53,Rack_1,28,9,empty,165
frame_54,Rack_1,50,1,a&w_small,592
frame_54,Rack_1,35,1,a&w_small,566
frame_54,Rack_1,32,1,a&w_small,545
frame_54,Rack_1,48,1,a&w_small,522
frame_54,Rack_1,37,1,a&w_small,498
frame_54,Rack_1,27,1,a&w_small,474
frame_54,Rack_1,36,1,a&w_small,451
frame_54,Rack_1,49,4,coke_small,429
frame_54,Rack_1,34,4,coke_small,407
frame_54,Rack_1,12,4,coke_small,386
frame_54,Rack_1,40,4,coke_small,367
frame_54,Rack_1,38,4,coke_small,346
frame_54,Rack_1,5,4,coke_small,325
frame_54,Rack_1,21,17,sprite_small,303
frame_54,Rack_1,14,17,sprite_small,283
frame_54,Rack_1,25,17,sprite_small,264
frame_54,Rack_1,15,17,sprite_small,243
frame_54,Rack_1,28,9,empty,165
frame_55,Rack_1,50,1,a&w_small,592
frame_55,Rack_1,35,1,a&w_small,567
frame_55,Rack_1,32,1,a&w_small,545
frame_55,Rack_1,48,1,a&w_small,522
frame_55,Rack_1,37,1,a&w_small,498
frame_55,Rack_1,27,1,a&w_small,474
frame_55,Rack_1,36,1,a&w_small,451
frame_55,Rack_1,49,4,coke_small,430
frame_55,Rack_1,34,4,coke_small,408
frame_55,Rack_1,12,4,coke_small,386
frame_55,Rack_1,40,4,coke_small,367
frame_55,Rack_1,38,4,coke_small,346
frame_55,Rack_1,5,4,coke_small,325
frame_55,Rack_1,21,17,sprite_small,304
frame_55,Rack_1,14,17,sprite_small,283
frame_55,Rack_1,25,17,sprite_small,264
frame_55,Rack_1,15,17,sprite_small,244
frame_55,Rack_1,28,9,empty,166
frame_56,Rack_1,50,1,a&w_small,592
frame_56,Rack_1,35,1,a&w_small,567
frame_56,Rack_1,32,1,a&w_small,545
frame_56,Rack_1,48,1,a&w_small,522
frame_56,Rack_1,37,1,a&w_small,498
frame_56,Rack_1,27,1,a&w_small,474
frame_56,Rack_1,36,1,a&w_small,452
frame_56,Rack_1,49,4,coke_small,430
frame_56,Rack_1,34,4,coke_small,408
frame_56,Rack_1,12,4,coke_small,387
frame_56,Rack_1,40,4,coke_small,367
frame_56,Rack_1,38,4,coke_small,346
